ventana_id,perfil_id,estado_alcance_mvp,fecha_corte,periodo_desde,periodo_hasta,tipo_ventana,dias_observados,transacciones_observadas,porcentaje_transacciones_clasificables,ingresos_generados,apoyos_recibidos,prestamos_recibidos,devoluciones_y_reembolsos,otros_recursos_recibidos,gastos_totales,gastos_esenciales,gastos_hobbies,inversion_productiva,pagos_deuda,transferencias_propias,liquidez_inicial,liquidez_final,deuda_inicial,deuda_final,actividad_A,balance_operativo_B,presion_deficit_Q,caida_maxima_M,tiempo_sin_recuperar_U_dias,recuperacion_R,curvatura_K,variabilidad_ingresos_V,cobertura_esencial_L_meses,dependencia_externa_X,crecimiento_deuda_J,estado_trayectoria,estado_calculo,calidad_datos,nivel_incertidumbre,factores_positivos,factores_atencion,informacion_faltante,explicacion_periodo,fuente_etiqueta,particion,historia_financiera_controlada,es_sintetico,version_metodologia,version_esquema,huella_registro,ingresos_fijos,ingresos_variables,ingresos_estacionales,periodos_sin_ingreso,gastos_fijos,gastos_variables,pagos_capital,pagos_intereses,nueva_deuda
VEN_0011_1,PERF_0011,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,30,93.3333,12265000,0,0,0,0,7212000,4946000,112000,882000,0,592000,24683766,29736766,0,0,19477000,5053000,0,2045000,8,0.9357,0.0,0.0,6.0123,0.0,0.0,acumulacion_estable,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de 5053000 COP y una cobertura estimada de 6.01 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,91d433dc63bf4d1026e0677ea7c14f3f0afcbfc1bd4940c45e0f06d1610bcb10,12265000,0,0,0,4925000,2287000,0,0,0
VEN_0011_2,PERF_0011,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,60,95.0,19914000,464000,0,0,0,26180000,14613000,350000,5036000,0,2370000,24683766,18881766,0,0,46558000,-5802000,5802000,14015000,39,0.5941,-263548.0874,0.2318,2.5842,0.0228,0.0,deterioro_reciente,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -5802000 COP y una cobertura estimada de 2.58 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,7f8b10382ab6d116f00b42c408ddf9e1ad147a7309edee19cf2444e0b06f60f2,19914000,464000,0,0,15915000,10265000,0,0,0
VEN_0011_3,PERF_0011,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,90,94.4444,27649000,464000,0,0,0,45148000,27876000,1231000,6802000,0,3411000,24683766,7648766,0,0,73261000,-17035000,17035000,24133000,69,0.2407,-92083.0481,0.2339,0.8232,0.0165,0.0,deterioro_reciente,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -17035000 COP y una cobertura estimada de 0.82 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,d43149f3f97d12158f016a8d65c15cf89f75b7d14727342bae531506e0c8aeba,27649000,464000,0,0,27805000,17343000,0,0,0
VEN_0012_1,PERF_0012,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,29,96.5517,1020000,421000,0,0,0,4029000,2141000,479000,820000,185000,219000,10893628,8305628,4926817,4741817,5470000,-2588000,2588000,2588000,29,0.7624,0.0,0.0,3.8793,0.2922,-0.0375,uso_planificado_reserva,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -2588000 COP y una cobertura estimada de 3.88 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,validation,deterioro_reciente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,73663938388f138ed057f8f5c9d7d7cbe21bd46afc108a622fa014b191d1ca16,1020000,421000,0,0,2742000,1287000,185000,0,0
VEN_0012_2,PERF_0012,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,61,98.3607,6037000,421000,0,0,0,8058000,4560000,801000,1230000,364000,506000,10893628,9293628,4926817,4741817,14516000,-1600000,1600000,4005000,60,0.8531,60037.1585,0.6621,4.0762,0.0652,-0.0375,uso_planificado_reserva,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -1600000 COP y una cobertura estimada de 4.08 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,validation,deterioro_reciente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,6d129a986cb9b8c6cf5cf62aae8f6a9e7fbcc3ce572620859481f820a45e4039,6037000,421000,0,0,4794000,3264000,185000,179000,0
VEN_0012_3,PERF_0012,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,93,98.9247,10096000,703000,0,0,0,13911000,7396000,1000000,3299000,364000,941000,10893628,7781628,4926817,4741817,24710000,-3112000,3112000,4005000,90,0.7143,-7968.294,0.5063,3.1564,0.0651,-0.0375,uso_planificado_reserva,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -3112000 COP y una cobertura estimada de 3.16 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,validation,deterioro_reciente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,cefc5a04660f25ffa318e4eae2f13da456c93933f3de779a39cc6dfe88347cb3,10096000,703000,0,0,9449000,4462000,185000,179000,0
VEN_0013_1,PERF_0013,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,34,94.1176,3517000,0,0,0,0,6854000,4504000,688000,751000,0,467000,311051,-3025949,10672528,10672528,10371000,-3337000,3337000,3732000,29,0.0,0.0,0.0,0.0,0.0,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -3337000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,fragilidad_sostenida,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,2fff590aec5c18e7cba344175953947daf8dd51f7557b6750e5e0c6a1103d94e,3517000,0,0,0,4066000,2788000,0,0,0
VEN_0013_2,PERF_0013,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,67,95.5224,6610000,0,0,260000,0,15602000,9407000,1789000,1171000,318000,885000,311051,-8420949,10672528,10672528,22212000,-8992000,8992000,9178000,60,0.0,-36176.5027,0.0641,0.0,0.0,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -8992000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,fragilidad_sostenida,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,9fe51e51f997fae422ccb14dc25779605e2e250633532d2822dd16078157de4d,6610000,260000,0,0,9616000,5986000,0,318000,0
VEN_0013_3,PERF_0013,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,100,97.0,9755000,0,583000,260000,0,24350000,13950000,2108000,3716000,678000,979000,311051,-13440949,10672528,10895528,34105000,-14595000,14595000,14219000,90,0.0,-12974.7793,0.0581,0.0,0.055,0.0209,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -14595000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,fragilidad_sostenida,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,451013bacb690886ac8501573f1a76e8208fb7bb7aaf41bac781b8f675bfbf75,9755000,843000,0,0,13584000,10766000,360000,318000,583000
VEN_0014_1,PERF_0014,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,30,100.0,2145000,0,634000,280000,0,9504000,4508000,825000,1668000,1205000,672000,251250,-6193750,18555669,18962669,11649000,-7359000,7359000,6445000,29,0.0,0.0,0.0,0.0,0.2073,0.0219,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -7359000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,situacion_critica,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,ecc03193e2f5814c7427d975c693af300626ea7230549135b8f840542899c9e5,2779000,280000,0,0,6625000,2879000,227000,978000,634000
VEN_0014_2,PERF_0014,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,63,98.4127,5256000,0,1796000,280000,0,21506000,11386000,1737000,3962000,1205000,1038000,251250,-13922750,18555669,20124669,26762000,-16250000,16250000,15116000,60,0.0,-21093.4426,0.1838,0.0,0.245,0.0846,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -16250000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,situacion_critica,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,529bfafe551c1a2c08d343cfca39644e1c9a4d306e345fcae0ca8b29f47697ba,7052000,280000,0,0,15706000,5800000,227000,978000,1796000
VEN_0014_3,PERF_0014,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,95,97.8947,8483000,0,2958000,330000,0,33508000,19229000,2882000,5271000,1504000,1336000,251250,-21485750,18555669,21286669,41991000,-25025000,25025000,21737000,90,0.0,-8606.5574,0.1715,0.0,0.2513,0.1472,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -25025000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,situacion_critica,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,cd65027600b0253281fe84ffc5664bda454bcf498c451772212b19e6546e0b88,11441000,330000,0,0,25770000,7738000,227000,1277000,2958000
VEN_0015_1,PERF_0015,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,30,96.6667,3637000,0,0,0,0,3048000,1526000,515000,627000,0,0,2727718,3316718,4522374,4522374,6685000,589000,0,2130000,0,1.0,0.0,0.0,2.1735,0.0,0.0,equilibrio_sostenible,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de 589000 COP y una cobertura estimada de 2.17 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,acumulacion_estable,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,4575fe9922876e21d5b1f34d44315ddcc9354920496aacf50a14679d9c616b2d,3637000,0,0,0,2081000,967000,0,0,0
VEN_0015_2,PERF_0015,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,63,98.4127,9547000,0,0,30000,0,6096000,3798000,808000,627000,159000,127000,2727718,6208718,4522374,4363374,15643000,3451000,0,2130000,5,0.9142,36940.4372,0.2381,3.2695,0.0,-0.0352,variable_resiliente,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de 3451000 COP y una cobertura estimada de 3.27 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,acumulacion_estable,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,99fbd63523200bed9377a7d1d71f49fd06393fd8b6de5908b002f07c05c16830,9547000,30000,0,0,4201000,1895000,159000,0,0
VEN_0015_3,PERF_0015,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,96,97.9167,15675000,0,0,30000,0,9144000,5332000,846000,1356000,269000,193000,2727718,9288718,4522374,4363374,24819000,6531000,0,2130000,0,1.0,15195.4603,0.2156,5.2262,0.0,-0.0352,variable_resiliente,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de 6531000 COP y una cobertura estimada de 5.23 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,acumulacion_estable,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,7984aac73c137a73dad6aa67606bf2cc22c2c35d44b8afb7a460f957a8de4a4b,15675000,30000,0,0,6319000,2825000,159000,110000,0
VEN_0016_1,PERF_0016,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,30,96.6667,0,1240000,516000,50000,0,4660000,2742000,255000,954000,0,143000,9942745,7088745,1326817,1842817,5900000,-3420000,3420000,3370000,29,0.713,0.0,0.0,2.5852,0.9723,0.3889,uso_planificado_reserva,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -3420000 COP y una cobertura estimada de 2.59 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,equilibrio_sostenible,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,68779b94348a4484b6468a1668921574bb503a45251007ff5ec2726eccec9c83,1290000,516000,0,1,3669000,991000,0,0,516000
VEN_0016_2,PERF_0016,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,58,98.2759,0,2480000,516000,50000,0,9320000,5976000,674000,1289000,182000,293000,9942745,3668745,1326817,1660817,11800000,-6840000,6840000,6274000,60,0.369,1868.8525,0.0,1.2278,0.9836,0.2517,fragilidad_sostenida,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -6840000 COP y una cobertura estimada de 1.23 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,equilibrio_sostenible,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,a6ed4da07a7ddbd389bf55df2515b2c1fc3cdd6409e883069d06a35de40a81cd,2530000,516000,0,2,6789000,2531000,182000,0,516000
VEN_0016_3,PERF_0016,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,88,97.7273,0,3720000,1560000,110000,0,13980000,8508000,951000,2034000,718000,406000,9942745,1352745,1326817,2490817,17700000,-10260000,10260000,8590000,90,0.1361,-616.1052,0.0,0.477,0.9796,0.8773,fragilidad_sostenida,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -10260000 COP y una cobertura estimada de 0.48 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,equilibrio_sostenible,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,73155a28bc48f067fa854b54b7a79f73df8b5d9edc18260643c454082c9f2f19,3830000,1560000,0,3,9520000,4460000,396000,322000,1560000
VEN_0017_1,PERF_0017,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,24,100.0,580000,0,0,0,0,3767000,1838000,494000,499000,406000,0,4893149,1706149,5341698,5139698,4347000,-3187000,3187000,3187000,29,0.3487,0.0,0.0,0.9283,0.0,-0.0378,fragilidad_sostenida,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -3187000 COP y una cobertura estimada de 0.93 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,variable_resiliente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,5ef15efede3fed09bd83213226809294f0bfa61ae5200aa57e98b1ee8b1fd555,580000,0,0,0,2816000,951000,202000,204000,0
VEN_0017_2,PERF_0017,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,48,97.9167,1160000,0,803000,0,0,6400000,3383000,858000,824000,616000,189000,4893149,456149,5341698,5732698,7560000,-5240000,5240000,4437000,60,0.0932,20331.694,0.0,0.2697,0.4091,0.0732,fragilidad_sostenida,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -5240000 COP y una cobertura estimada de 0.27 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,variable_resiliente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,7775c8e284f5c35596f817f18286eb6df18da2675e05b843f8b5a210d4073c73,1160000,803000,0,0,4845000,1555000,412000,204000,803000
VEN_0017_3,PERF_0017,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,73,93.1507,1740000,0,803000,0,0,11446000,5988000,1331000,1372000,1074000,189000,4893149,-4009851,5341698,5561698,13186000,-9706000,9706000,8903000,90,0.0,-20757.7013,0.0,0.0,0.3158,0.0412,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -9706000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,variable_resiliente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,28f5fb3426758760bfa224f9b23d4faa076739cadf460be1d034a60cd80253cd,1740000,803000,0,0,8860000,2586000,583000,491000,803000
VEN_0018_1,PERF_0018,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,29,96.5517,920000,0,0,0,194000,5624000,3338000,277000,1635000,0,66000,28754785,24244785,17678033,17678033,6544000,-4704000,4704000,4510000,29,0.8432,0.0,0.0,7.2633,0.1741,0.0,uso_planificado_reserva,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -4704000 COP y una cobertura estimada de 7.26 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,81f816ef818e073c049333b9a541a0f21e01970d29bf9ffa78cd36020984f863,920000,194000,0,0,3397000,2227000,0,0,0
VEN_0018_2,PERF_0018,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,58,98.2759,1840000,0,0,0,194000,20415000,13315000,1499000,3100000,353000,482000,28754785,10373785,17678033,17678033,22255000,-18575000,18575000,18381000,60,0.3608,-147708.1967,0.0,1.5582,0.0954,0.0,deterioro_reciente,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -18575000 COP y una cobertura estimada de 1.56 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,dc55b5f8a93c99e2558c65d7fdcef24baaacf68ad4c07d02358e554dccdd3603,1840000,194000,0,0,12334000,8081000,0,353000,0
VEN_0018_3,PERF_0018,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,85,97.6471,2760000,0,0,0,843000,35206000,22765000,2472000,5864000,353000,997000,28754785,-2848215,17678033,17678033,37966000,-32446000,32446000,31603000,90,0.0,-52041.2538,0.0,0.0,0.234,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -32446000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,cf9389d69960374b9a7b45e34e396bd5d75f1a3318cf16ee8ecd7cce9f5b80dd,2760000,843000,0,0,21795000,13411000,0,353000,0
VEN_0019_1,PERF_0019,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,34,97.0588,1805000,0,0,0,0,1825000,1053000,157000,380000,0,46000,730786,710786,0,0,3630000,-20000,20000,1535000,27,0.4247,0.0,0.0,0.675,0.0,0.0,fragilidad_sostenida,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -20000 COP y una cobertura estimada de 0.68 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,deterioro_reciente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,7846804762ebb92898152226a2a8461ef17cae1f4936639653ed2b55734bfee0,1805000,0,0,0,1445000,380000,0,0,0
