transaccion_id,perfil_id,version_perfil_aplicada,fecha,descripcion_original,descripcion_normalizada,valor,moneda,direccion,tipo_movimiento,categoria_principal,subcategoria,finalidad,esencialidad,relacion_actividad,relacion_hobby,meta_relacionada,nota_usuario,es_recurrente,estado_clasificacion,estado_alcance_mvp,requiere_confirmacion,motivo_confirmacion,evidencia_contextual,confianza_objetivo,etiqueta_revisada,canal,particion,historia_financiera_controlada,es_sintetico,version_taxonomia,version_esquema,estado_ingreso_perfil,regularidad_movimiento,modalidad_ingreso_observada,categoria_confirmada_usuario,confirmacion_usuario,fuente_etiqueta,ocurrencias_previas_90d,meses_previos_con_movimiento,dias_desde_movimiento_similar,variacion_valor_previa_pct,historial_regularidad_disponible,criterio_regularidad,fuente_regularidad,regularidad_confirmada_usuario,huella_registro
TX_0001_0043,PERF_0001,perfil_estructurado_v2.0,2026-05-11,CAFETERIA,cafeteria,99000,COP,salida,gasto,Alimentación,cafetería,consumo_personal,discrecional,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:cafeteria,0.86,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,variable,,Alimentación,si,historia_controlada_y_confirmacion_usuario,2,1,6,9.68,si,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,02e3c79222edf1611edff8808da8ae8ca139f785a7e8c6c39f38a9fc9fcc9348
TX_0001_0044,PERF_0001,perfil_estructurado_v2.0,2026-05-12,FACTURA INTERNET,factura internet,72000,COP,salida,gasto,Servicios,internet,consumo_mixto,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:factura internet,0.868,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,fijo,,Servicios,si,historia_controlada_y_confirmacion_usuario,3,1,22,26.87,si,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,dc8c8d1bbf8966a829d69bd5eed21972915eb1c6a541efd8e978bc2e1452a957
TX_0001_0045,PERF_0001,perfil_estructurado_v2.0,2026-05-12,RESERVA VIAJE,reserva viaje,49000,COP,salida,gasto,Ocio,viajes,hobby,protegida,,turismo_y_viajes,,,no,clasificada,dentro_del_mvp,no,,hobby:turismo_y_viajes | descripcion:reserva viaje,0.963,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,variable,,Ocio,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,dd2a4dad1d74eef55595760e2f296c1aec856fe307c2a2f6b9bd44b37760e0a5
TX_0001_0046,PERF_0001,perfil_estructurado_v2.0,2026-05-12,ESTACION SERVICIO,estacion servicio,97000,COP,salida,gasto,Transporte,combustible,consumo_mixto,mixta,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:estacion servicio,0.913,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,variable,,Transporte,si,historia_controlada_y_confirmacion_usuario,1,1,12,,si,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,9f629874431b2b004fb5cc859d902b05894d00e6b7ab4a16e52ef768b2ff9e47
TX_0001_0047,PERF_0001,perfil_estructurado_v2.0,2026-05-12,PAGO CREDITO,pago credito,94000,COP,salida,pago_deuda,Deuda y financiación,pago de capital,pago_deuda,compromiso,,,,credito educativo,si,clasificada,dentro_del_mvp,no,,descripcion:pago credito,0.921,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,fijo,,Deuda y financiación,si,historia_controlada_y_confirmacion_usuario,1,1,32,,si,recurrencia_de_pago_observada,historia_controlada_mvp_v2,no,1b455b71e70911f32ae97a341f59e8a451599b8bc46261cec8ad211d15b8ccc4
TX_0001_0048,PERF_0001,perfil_estructurado_v2.0,2026-05-12,DONACION,donacion,33000,COP,salida,transferencia_apoyo,Transferencias y apoyo,donación,apoyo_terceros,discrecional,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:donacion,0.894,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,fijo,,Transferencias y apoyo,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrencia_de_apoyo_observada,historia_controlada_mvp_v2,no,802da3243fba1f6bbaa205f1ee6c5a54a77565378683eeecec13ed2f78117cc7
TX_0001_0049,PERF_0001,perfil_estructurado_v2.0,2026-05-13,LIBRO DIGITAL,libro digital,31000,COP,salida,gasto,Educación,libros,consumo_mixto,productiva,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:libro digital,0.881,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,variable,,Educación,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,1a833bca0deafb5770af1794409abc50a4565871f1b8174cf44433b1cacc5350
TX_0001_0050,PERF_0001,perfil_estructurado_v2.0,2026-05-13,APP TRANSPORTE,app transporte,50000,COP,salida,gasto,Transporte,aplicaciones,consumo_personal,discrecional,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:app transporte,0.909,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,variable,,Transporte,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,c37d89f5dbc28149e73e72645f042b5c80b0c756a18a1a632b1bf9b6f214fb70
TX_0001_0051,PERF_0001,perfil_estructurado_v2.0,2026-05-14,PAGO CREDITO,pago credito,160000,COP,salida,pago_deuda,Deuda y financiación,pago de capital,pago_deuda,compromiso,,,,credito educativo,si,clasificada,dentro_del_mvp,no,,descripcion:cuota prestamo,0.967,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,fijo,,Deuda y financiación,si,historia_controlada_y_confirmacion_usuario,2,1,2,17.9,si,recurrencia_de_pago_observada,historia_controlada_mvp_v2,no,13c4e0c0ece10ce279808c28dd0d3247fb8927f1aedebeb55f876438d96d3aa8
TX_0001_0052,PERF_0001,perfil_estructurado_v2.0,2026-05-14,INGRESO ADICIONAL,ingreso adicional,333000,COP,entrada,ingreso_generado,Trabajo independiente,actividad adicional,otro_recurso_confirmado,neutral,,,,,si,clasificada,dentro_del_mvp,no,,descripcion_bancaria_explicita_y_caso_sintetico_controlado,0.97,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,fijo,mixto,Trabajo independiente,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,661f1e8baf389e1a378270cf7414cd4db6ebf232e3fffba7d1055585213b5ae8
TX_0001_0053,PERF_0001,perfil_estructurado_v2.0,2026-05-15,FACTURA ENERGIA,factura energia,95000,COP,salida,gasto,Servicios,energía,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:factura energia,0.919,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,fijo,,Servicios,si,historia_controlada_y_confirmacion_usuario,3,1,25,12.87,si,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,0c0ad749eac7811178d6ce50b670be13fb95a96a577234e0f9c635e5b960d7a6
TX_0001_0054,PERF_0001,perfil_estructurado_v2.0,2026-05-15,ARREGLO PRENDA,arreglo prenda,53000,COP,salida,gasto,Vestimenta,arreglos y reparación de prendas,consumo_personal,necesaria,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:arreglo prenda,0.886,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,variable,,Vestimenta,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,cb52063e09949435b78cd34dcce81db892f15b66671f0243e92be08cab318c96
TX_0001_0055,PERF_0001,perfil_estructurado_v2.0,2026-05-15,COMPRA POS,compra pos,30000,COP,salida,gasto,Otra / ambigua,sin información suficiente,indeterminado,indeterminada,,,,,no,ambigua,dentro_del_mvp,si,uso_personal_o_laboral_no_resoluble_por_el_texto_bancario,descripcion:compra pos,0.451,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,variable,,Otra / ambigua,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,df51eed3061f3d3fbfc954b46c9708aa2cff3b3bd56b5365f257a6f1b39ccc8f
TX_0001_0056,PERF_0001,perfil_estructurado_v2.0,2026-05-17,RECARGA TRANSPORTE,recarga transporte,134000,COP,salida,gasto,Transporte,público,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:recarga transporte,0.925,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,variable,,Transporte,si,historia_controlada_y_confirmacion_usuario,1,1,38,,si,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,17c3419413f1d130b9e5571b13fb6d34d7b3fb6a0c5ae642d50ae9bbec5e9479
TX_0001_0057,PERF_0001,perfil_estructurado_v2.0,2026-05-19,SERVIDOR NUBE,servidor nube,113000,COP,salida,gasto,Inversión productiva,tecnología y software,laboral,productiva,ingenieria_y_desarrollo_de_software,,,,si,clasificada,dentro_del_mvp,no,,actividad:ingenieria_y_desarrollo_de_software | descripcion:servidor nube,0.922,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,fijo,,Inversión productiva,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,a6817ffa4c6f3a08ef6263cd02c86ffc3bab54984e58b9e0430fa39e4cbbd2b7
TX_0001_0058,PERF_0001,perfil_estructurado_v2.0,2026-05-19,SERVIDOR NUBE,servidor nube,233000,COP,salida,gasto,Inversión productiva,creación o ampliación de proyectos,laboral,productiva,ingenieria_y_desarrollo_de_software,,,,si,clasificada,dentro_del_mvp,no,,actividad:ingenieria_y_desarrollo_de_software | descripcion:servidor nube,0.883,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,fijo,,Inversión productiva,si,historia_controlada_y_confirmacion_usuario,1,0,0,,no,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,cc5b8b6d66696d6e84221bee5a65c72a02cc9474c4d8b94f44b2743866d609e3
TX_0001_0059,PERF_0001,perfil_estructurado_v2.0,2026-05-19,DOMINIO Y HOSTING,dominio y hosting,210000,COP,salida,gasto,Inversión productiva,creación o ampliación de proyectos,laboral,productiva,ingenieria_y_desarrollo_de_software,,,,si,clasificada,dentro_del_mvp,no,,actividad:ingenieria_y_desarrollo_de_software | descripcion:dominio y hosting,0.876,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,fijo,,Inversión productiva,si,historia_controlada_y_confirmacion_usuario,4,1,8,22.5,si,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,200d4d0a2dfdbad09e4b9ea2f80361dcf8e1fccf02ef11f02aeafd4580200013
TX_0001_0060,PERF_0001,perfil_estructurado_v2.0,2026-05-20,DOMINIO Y HOSTING,dominio y hosting,123000,COP,salida,gasto,Inversión productiva,equipos y maquinaria,laboral,productiva,ingenieria_y_desarrollo_de_software,,,,si,clasificada,dentro_del_mvp,no,,actividad:ingenieria_y_desarrollo_de_software | descripcion:dominio y hosting,0.902,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,fijo,,Inversión productiva,si,historia_controlada_y_confirmacion_usuario,5,1,1,24.35,si,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,ba3749720f62c9fddcabab45b965ba08bea276eb5691089bebd2a0722b0fd328
TX_0001_0061,PERF_0001,perfil_estructurado_v2.0,2026-05-23,MERCADO BARRIO,mercado barrio,78000,COP,salida,gasto,Alimentación,mercado,consumo_personal,esencial,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:mercado barrio,0.876,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,variable,,Alimentación,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,9f6353ce8bdc113d9abe95e9e5cf97798c758b4c6107031550b4ba7b6fe1173b
TX_0001_0062,PERF_0001,perfil_estructurado_v2.0,2026-05-28,LICENCIA GITHUB,licencia github,249000,COP,salida,gasto,Inversión productiva,herramientas,laboral,productiva,ingenieria_y_desarrollo_de_software,,,,no,clasificada,dentro_del_mvp,no,,actividad:ingenieria_y_desarrollo_de_software | descripcion:licencia github,0.951,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,fijo,,Inversión productiva,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,7a4a8142875f564505988c3790491d5668ecf24bd9bbcfef66706f0397e952af
TX_0001_0063,PERF_0001,perfil_estructurado_v2.0,2026-05-28,INGRESO ADICIONAL,ingreso adicional,3250000,COP,entrada,ingreso_generado,Trabajo independiente,actividad adicional,generacion_ingreso,productiva,ingenieria_y_desarrollo_de_software,,,,si,clasificada,dentro_del_mvp,no,,actividad_cuoc:25120,0.98,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,fijo,mixto,Trabajo independiente,si,historia_controlada_y_confirmacion_usuario,1,0,14,,no,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,6aae258dba405ae84430ff77b4797427f67269e580f5536468980bc2aa15894f
TX_0001_0064,PERF_0001,perfil_estructurado_v2.0,2026-05-29,EXAMEN MEDICO,examen medico,106000,COP,salida,gasto,Salud,examen,consumo_personal,esencial,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:examen medico,0.951,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,variable,,Salud,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,e66b4d009a584cf4deb2bc54e0e0761b3ce32c74b226e9819dd31d5b6de9d082
TX_0001_0065,PERF_0001,perfil_estructurado_v2.0,2026-06-01,SUPERMERCADO,supermercado,82000,COP,salida,gasto,Alimentación,mercado,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:supermercado,0.891,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,variable,,Alimentación,si,historia_controlada_y_confirmacion_usuario,2,2,29,1.34,si,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,268cb3e0309850b78e06d78f0b71c838bd65eba6fd82a56a3391639c61c0152e
TX_0001_0066,PERF_0001,perfil_estructurado_v2.0,2026-06-01,PAGO QR,pago qr,76000,COP,salida,gasto,Otra / ambigua,sin información suficiente,indeterminado,indeterminada,,,,,no,ambigua,dentro_del_mvp,si,uso_personal_o_laboral_no_resoluble_por_el_texto_bancario,descripcion:pago qr,0.61,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,variable,,Otra / ambigua,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,b2fccc87cd26a456453a66c119f22211a18653bfd995802bc1ece623ac8f5f56
TX_0001_0067,PERF_0001,perfil_estructurado_v2.0,2026-06-01,ADMINISTRACION CONJUNTO,administracion conjunto,88000,COP,salida,gasto,Vivienda,administración,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:administracion conjunto,0.929,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,fijo,,Vivienda,si,historia_controlada_y_confirmacion_usuario,1,1,27,,si,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,5e106b731f905ce18a807d7344430cb18053628784539cf07a4ca7473af313d7
TX_0001_0068,PERF_0001,perfil_estructurado_v2.0,2026-06-02,PAGO ARRIENDO,pago arriendo,599000,COP,salida,gasto,Vivienda,arriendo,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:pago arriendo,0.948,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,fijo,,Vivienda,si,historia_controlada_y_confirmacion_usuario,2,2,28,15.45,si,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,4f553206b90efdeaba5fa900a4ee6077c034e12ef772d780bfe7a6000e0cd162
TX_0001_0069,PERF_0001,perfil_estructurado_v2.0,2026-06-03,ALMUERZO,almuerzo,80000,COP,salida,gasto,Alimentación,restaurante,consumo_personal,discrecional,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:almuerzo,0.957,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,variable,,Alimentación,si,historia_controlada_y_confirmacion_usuario,1,1,62,,si,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,f0fb160621e3a70a4230af9a69b84aa71b24e6f8c33ad851735ef50fab405e06
TX_0001_0070,PERF_0001,perfil_estructurado_v2.0,2026-06-07,PAGO CREDITO,pago credito,143000,COP,salida,pago_deuda,Deuda y financiación,interés,pago_deuda,compromiso,,,,credito educativo,si,clasificada,dentro_del_mvp,no,,descripcion:cuota prestamo,0.955,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,fijo,,Deuda y financiación,si,historia_controlada_y_confirmacion_usuario,3,2,24,20.98,si,recurrencia_de_pago_observada,historia_controlada_mvp_v2,no,23888fef77a605f1f0aa68951cec882efbc1b43fdc8dff2d4ea1bf75ca03073b
TX_0001_0071,PERF_0001,perfil_estructurado_v2.0,2026-06-08,FACTURA ENERGIA,factura energia,118000,COP,salida,gasto,Servicios,energía,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:factura energia,0.926,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,fijo,,Servicios,si,historia_controlada_y_confirmacion_usuario,4,2,24,17.72,si,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,1c89b686f84e6ae211b09564050442f6fbcd53a72e723653d718cc8238b29fa4
TX_0001_0072,PERF_0001,perfil_estructurado_v2.0,2026-06-09,COMBUSTIBLE,combustible,52000,COP,salida,gasto,Transporte,combustible,consumo_mixto,mixta,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:combustible,0.905,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,variable,,Transporte,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,6188c7feccb633a063fe82ec95e35bac841b97b3f7f048eb26e1059b91a13603
TX_0001_0073,PERF_0001,perfil_estructurado_v2.0,2026-06-10,SERVIDOR NUBE,servidor nube,233000,COP,salida,gasto,Inversión productiva,herramientas,laboral,productiva,ingenieria_y_desarrollo_de_software,,,,si,clasificada,dentro_del_mvp,no,,actividad:ingenieria_y_desarrollo_de_software | descripcion:servidor nube,0.886,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,fijo,,Inversión productiva,si,historia_controlada_y_confirmacion_usuario,2,1,22,34.68,si,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,abde398e1f9edb79f456bedfe10e7dc5835b5186846d321cffe0c0c6ee6553bc
TX_0001_0074,PERF_0001,perfil_estructurado_v2.0,2026-06-11,INGRESO ADICIONAL,ingreso adicional,1501000,COP,entrada,ingreso_generado,Trabajo independiente,actividad adicional,generacion_ingreso,productiva,ingenieria_y_desarrollo_de_software,,,,si,clasificada,dentro_del_mvp,no,,actividad_cuoc:25120,0.98,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,fijo,mixto,Trabajo independiente,si,historia_controlada_y_confirmacion_usuario,2,1,14,81.41,si,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,785e842cad68094ac6f549f1c0c3cb23e33a4990d8d4213ca7e34cbc79850e08
TX_0001_0075,PERF_0001,perfil_estructurado_v2.0,2026-06-12,FACTURA INTERNET,factura internet,183000,COP,salida,gasto,Servicios,internet,consumo_mixto,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:factura internet,0.87,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,fijo,,Servicios,si,historia_controlada_y_confirmacion_usuario,4,2,31,30.21,si,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,288dfed9f6716f3ccba6fdbb93684a41c7af27f3c9aa8ebd05112963a0b31988
TX_0001_0076,PERF_0001,perfil_estructurado_v2.0,2026-06-13,INGRESO ADICIONAL,ingreso adicional,892000,COP,entrada,ingreso_generado,Trabajo independiente,actividad adicional,generacion_ingreso,productiva,ingenieria_y_desarrollo_de_software,,,,si,clasificada,dentro_del_mvp,no,,actividad_cuoc:25120,0.98,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,fijo,mixto,Trabajo independiente,si,historia_controlada_y_confirmacion_usuario,3,1,2,70.73,si,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,0b18ad88ecbcccfee8e552ed6502f2666857bb4dcfb9fdf43b76542c57c5ec95
TX_0001_0077,PERF_0001,perfil_estructurado_v2.0,2026-06-14,HERRAMIENTA EDUCATIVA,herramienta educativa,102000,COP,salida,gasto,Educación,herramientas,laboral,productiva,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:herramienta educativa,0.891,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,variable,,Educación,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,a81a6b8aaf4a914ec652b3d59d86b78e44cd4072d4b2bb4a1be7886c4324d282
TX_0001_0078,PERF_0001,perfil_estructurado_v2.0,2026-06-15,PAGO CREDITO,pago credito,130000,COP,salida,pago_deuda,Deuda y financiación,pago de capital,pago_deuda,compromiso,,,,credito educativo,si,clasificada,dentro_del_mvp,no,,descripcion:pago credito,0.958,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,fijo,,Deuda y financiación,si,historia_controlada_y_confirmacion_usuario,4,2,8,18.24,si,recurrencia_de_pago_observada,historia_controlada_mvp_v2,no,c22850ea6a7936476067ab81181dd5b6a6b6db7a718312c8c352cb787f227224
TX_0001_0079,PERF_0001,perfil_estructurado_v2.0,2026-06-16,ADMINISTRACION CONJUNTO,administracion conjunto,113000,COP,salida,gasto,Vivienda,administración,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:administracion conjunto,0.913,si,bancario,train,acumulacion_estable,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,mixto,fijo,,Vivienda,si,historia_controlada_y_confirmacion_usuario,2,1,15,12.87,si,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,ff9e84bb9efa29eb78de77ab52cc371062a8fff2c17f1729362abaaa7ef044c4
