transaccion_id,perfil_id,categoria_principal,direccion,fecha,descripcion_normalizada,valor,antecedentes_disponibles,valor_referencia_mediano,puntaje_robusto,estado_evento,interpretacion
TX_0004_0079,PERF_0004,Alimentación,salida,2026-06-14,tienda alimentos,669000,5,435000.0,3.67,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0018_0045,PERF_0018,Alimentación,salida,2026-05-10,supermercado,609000,6,173500.0,7.08,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0018_0047,PERF_0018,Alimentación,salida,2026-05-12,cafeteria,519000,7,179000.0,3.89,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0032_0068,PERF_0032,Alimentación,salida,2026-06-13,supermercado,322000,7,149000.0,6.86,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0012_0077,PERF_0012,Vestimenta,salida,2026-06-11,uniforme trabajo,162000,5,81000.0,6.83,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0012_0078,PERF_0012,Vestimenta,salida,2026-06-13,accesorios personales,152000,6,85000.0,4.3,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0047_0082,PERF_0047,Salud,salida,2026-06-15,seguro salud,409000,5,229000.0,8.09,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0064_0075,PERF_0064,Ingresos laborales,entrada,2026-06-04,patrocinio deportivo,2300000,5,1416000.0,5.37,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0137_0057,PERF_0137,Transporte,salida,2026-05-27,transmilenio,338000,5,93000.0,4.59,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0103_0063,PERF_0103,Inversión productiva,salida,2026-05-29,libros para clase,505000,5,393000.0,6.87,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0103_0074,PERF_0103,Inversión productiva,salida,2026-06-09,mantenimiento controlador,533000,7,404000.0,5.8,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0103_0092,PERF_0103,Inversión productiva,salida,2026-06-23,licencia software dj,874000,9,407000.0,3.54,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0112_0076,PERF_0112,Deuda y financiación,salida,2026-06-13,pago credito,818000,5,534000.0,3.76,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0127_0072,PERF_0127,Inversión productiva,salida,2026-06-04,licencia adobe,168000,5,297000.0,10.88,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0181_0090,PERF_0181,Inversión productiva,salida,2026-06-26,servidor nube,1533000,9,858000.0,3.96,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0178_0088,PERF_0178,Ocio,salida,2026-06-24,modelo 3d digital,268000,10,132000.0,4.96,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0087_0089,PERF_0087,Vestimenta,salida,2026-06-21,almacen moda,207000,6,87500.0,4.24,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0160_0070,PERF_0160,Alimentación,salida,2026-06-08,cafe,84000,5,257000.0,3.76,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0112_0069,PERF_0112,Inversión productiva,salida,2026-06-06,libros para clase,1379000,5,873000.0,6.97,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0008_0080,PERF_0008,Otros recursos recibidos,entrada,2026-06-20,premio competencia,307000,5,504000.0,4.29,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0198_0071,PERF_0198,Vestimenta,salida,2026-06-05,tienda ropa,74000,6,168000.0,7.04,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0198_0080,PERF_0198,Vestimenta,salida,2026-06-14,calzado,70000,7,168000.0,3.67,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0194_0088,PERF_0194,Vestimenta,salida,2026-06-17,uniforme trabajo,177000,5,125000.0,3.9,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0194_0089,PERF_0194,Vestimenta,salida,2026-06-17,sastreria,301000,6,126500.0,7.59,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0131_0074,PERF_0131,Ocio,salida,2026-06-13,taller de pintura,300000,5,125000.0,5.37,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0107_0091,PERF_0107,Deuda y financiación,salida,2026-06-25,pago credito,113000,6,217000.0,17.54,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0118_0076,PERF_0118,Vestimenta,salida,2026-06-17,accesorios personales,498000,7,163000.0,11.3,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0118_0088,PERF_0118,Vestimenta,salida,2026-06-27,calzado,311000,9,179000.0,4.24,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0102_0076,PERF_0102,Alimentación,salida,2026-06-07,tienda alimentos,528000,5,287000.0,4.78,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0152_0100,PERF_0152,Inversión productiva,salida,2026-06-29,material didactico,530000,5,368000.0,6.43,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0024_0069,PERF_0024,Inversión productiva,salida,2026-06-06,material didactico,184000,5,360000.0,5.65,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0092_0055,PERF_0092,Inversión productiva,salida,2026-05-15,insumos consultorio,84000,5,170000.0,5.8,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0046_0081,PERF_0046,Transferencias y apoyo,salida,2026-06-14,prestamo informal a tercero,301000,7,135000.0,5.09,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0124_0088,PERF_0124,Deuda y financiación,salida,2026-06-18,cuota prestamo,579000,5,180000.0,67.28,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0154_0075,PERF_0154,Ingresos laborales,entrada,2026-06-08,patrocinio deportivo,1279000,5,459000.0,9.37,evento_inusual_observado,monto_alejado_del_historial_previo
