perfil_id,descripcion_normalizada,direccion,tipo_movimiento,categoria_principal,ocurrencias,fecha_inicial,fecha_final,valor_mediano,dataset_declara_recurrente,regularidad_dataset,estado_ingreso_perfil,fechas_distintas,intervalo_mediano_dias,dispersion_intervalo_dias,cadencia_observada,regularidad_pct,estado_patron,naturaleza_observada,nivel_incertidumbre
PERF_0004,arreglo prenda,salida,gasto,Vestimenta,1,2026-04-23,2026-04-23,55000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0004,herramienta educativa,salida,gasto,Educación,2,2026-04-23,2026-06-12,381000.0,True,fijo,variable,2,50.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0004,nomina equipo ciclismo,entrada,ingreso_generado,Ingresos laborales,3,2026-04-24,2026-06-17,1102000.0,True,fijo,variable,3,27.0,4.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0004,seguro salud,salida,gasto,Salud,3,2026-04-26,2026-05-24,543000.0,True,fijo,variable,3,14.0,4.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0004,honorarios valoracion,entrada,ingreso_generado,Trabajo independiente,3,2026-04-26,2026-05-08,609000.0,True,fijo,variable,3,6.0,3.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0004,comida rapida,salida,gasto,Alimentación,1,2026-05-03,2026-05-03,436000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0004,transferencia a tercero,salida,transferencia_apoyo,Transferencias y apoyo,3,2026-05-07,2026-06-07,164000.0,True,fijo,variable,3,15.5,7.5,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0004,libreria,salida,gasto,Educación,1,2026-05-08,2026-05-08,488000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0004,zapateria,salida,gasto,Vestimenta,1,2026-05-09,2026-05-09,407000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0004,mantenimiento bicicleta,salida,gasto,Inversión productiva,1,2026-05-09,2026-05-09,542000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0004,cafeteria,salida,gasto,Alimentación,1,2026-05-09,2026-05-09,321000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0004,capacitacion,salida,gasto,Educación,2,2026-05-11,2026-06-02,241500.0,True,fijo,variable,2,22.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0004,salida fotografica,salida,gasto,Ocio,1,2026-05-14,2026-05-14,379000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0004,tienda ropa,salida,gasto,Vestimenta,1,2026-05-15,2026-05-15,187000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0004,factura gas,salida,gasto,Servicios,1,2026-05-20,2026-05-20,640000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0004,accesorio camara,salida,gasto,Ocio,2,2026-05-21,2026-06-19,260500.0,True,fijo,variable,2,29.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0004,tienda instrumentos,salida,gasto,Ocio,2,2026-05-21,2026-05-23,311000.0,False,variable,variable,2,2.0,0.0,diaria,100.0,posible_recurrencia,fijo,alta
PERF_0004,prestamo informal a tercero,salida,transferencia_apoyo,Transferencias y apoyo,2,2026-05-22,2026-06-30,630500.0,True,fijo,variable,2,39.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0004,bascula profesional,salida,gasto,Inversión productiva,1,2026-05-23,2026-05-23,536000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0004,administracion conjunto,salida,gasto,Vivienda,1,2026-06-02,2026-06-02,707000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0004,entrada evento,salida,gasto,Ocio,1,2026-06-03,2026-06-03,225000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0004,transmilenio,salida,gasto,Transporte,1,2026-06-03,2026-06-03,726000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0004,arreglo vivienda,salida,gasto,Vivienda,2,2026-06-04,2026-06-13,500000.0,False,variable,variable,2,9.0,0.0,semanal,100.0,posible_recurrencia,fijo,alta
PERF_0004,tienda videojuegos,salida,gasto,Ocio,1,2026-06-05,2026-06-05,457000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0004,tienda alimentos,salida,gasto,Alimentación,1,2026-06-14,2026-06-14,669000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0004,viaje movilidad,salida,gasto,Transporte,1,2026-06-15,2026-06-15,322000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0004,reserva viaje,salida,gasto,Ocio,1,2026-06-15,2026-06-15,258000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0004,compra pos,salida,gasto,Otra / ambigua,1,2026-06-22,2026-06-22,557000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0004,pago prestacion servicios,entrada,ingreso_generado,Trabajo independiente,1,2026-06-22,2026-06-22,548000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0004,implementos entrenamiento,salida,gasto,Inversión productiva,1,2026-06-24,2026-06-24,660000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0004,boleteria,salida,gasto,Ocio,1,2026-06-28,2026-06-28,359000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,pago arriendo,salida,gasto,Vivienda,3,2026-04-01,2026-06-02,654000.0,True,fijo,fijo,3,31.0,1.0,mensual,100.0,regularidad_observada,fijo,media
PERF_0005,entrada evento,salida,gasto,Ocio,1,2026-04-01,2026-04-01,68000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,supermercado,salida,gasto,Alimentación,3,2026-04-04,2026-06-23,175000.0,True,fijo,fijo,3,40.0,1.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0005,pago ingreso principal,entrada,ingreso_generado,Ingresos laborales,3,2026-04-05,2026-06-05,500000.0,True,fijo,fijo,3,30.5,0.5,mensual,100.0,regularidad_observada,fijo,media
PERF_0005,compra inventario,salida,gasto,Inversión productiva,3,2026-04-06,2026-05-08,190000.0,True,fijo,fijo,3,16.0,5.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0005,compra camara,salida,gasto,Ocio,1,2026-04-11,2026-04-11,60000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,factura energia,salida,gasto,Servicios,4,2026-04-12,2026-06-15,143500.0,True,fijo,fijo,4,30.0,1.0,irregular,66.67,sin_regularidad_suficiente,variable,media
PERF_0005,copago salud,salida,gasto,Salud,1,2026-04-12,2026-04-12,106000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,salida fotografica,salida,gasto,Ocio,1,2026-04-13,2026-04-13,42000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,herramienta educativa,salida,gasto,Educación,1,2026-04-14,2026-04-14,40000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,factura internet,salida,gasto,Servicios,4,2026-04-15,2026-06-08,170500.0,True,fijo,fijo,3,27.0,4.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0005,factura gas,salida,gasto,Servicios,2,2026-04-15,2026-05-20,145000.0,True,fijo,fijo,2,35.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0005,consulta medica,salida,gasto,Salud,1,2026-04-17,2026-04-17,189000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,repuesto transporte,salida,gasto,Transporte,1,2026-04-17,2026-04-17,59000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,matricula curso,salida,gasto,Educación,1,2026-04-17,2026-04-17,188000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,recarga transporte,salida,gasto,Transporte,3,2026-04-19,2026-06-06,106000.0,True,fijo,fijo,3,24.0,12.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0005,zapateria,salida,gasto,Vestimenta,1,2026-04-20,2026-04-20,35000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,almacen fotografia,salida,gasto,Ocio,1,2026-04-21,2026-04-21,96000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,seguro salud,salida,gasto,Salud,2,2026-04-23,2026-05-02,172500.0,True,fijo,fijo,2,9.0,0.0,semanal,100.0,posible_recurrencia,fijo,alta
PERF_0005,app domicilio comida,salida,gasto,Alimentación,1,2026-04-24,2026-04-24,72000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,accesorios bicicleta,salida,gasto,Inversión productiva,1,2026-04-25,2026-04-25,237000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,abono a capital,salida,pago_deuda,Deuda y financiación,2,2026-04-28,2026-05-23,177500.0,True,fijo,fijo,2,25.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0005,debito comercio,salida,gasto,Otra / ambigua,1,2026-05-03,2026-05-03,86000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,bus urbano,salida,gasto,Transporte,1,2026-05-04,2026-05-04,162000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,viaje movilidad,salida,gasto,Transporte,1,2026-05-04,2026-05-04,126000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,taller vehiculo,salida,gasto,Transporte,1,2026-05-08,2026-05-08,62000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,combustible trabajo,salida,gasto,Inversión productiva,2,2026-05-09,2026-06-11,331000.0,True,fijo,fijo,2,33.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0005,transferencia a tercero,salida,transferencia_apoyo,Transferencias y apoyo,1,2026-05-13,2026-05-13,60000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,calzado,salida,gasto,Vestimenta,1,2026-05-14,2026-05-14,39000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,publicidad tienda,salida,gasto,Inversión productiva,1,2026-05-14,2026-05-14,133000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,tienda alimentos,salida,gasto,Alimentación,1,2026-05-17,2026-05-17,189000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,drogueria,salida,gasto,Salud,1,2026-05-22,2026-05-22,143000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,libreria,salida,gasto,Educación,1,2026-05-29,2026-05-29,106000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,tienda ciclismo,salida,gasto,Ocio,1,2026-06-01,2026-06-01,172000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,capacitacion,salida,gasto,Educación,1,2026-06-15,2026-06-15,175000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,curso en linea,salida,gasto,Educación,2,2026-06-15,2026-06-17,140500.0,False,variable,fijo,2,2.0,0.0,diaria,100.0,posible_recurrencia,fijo,alta
PERF_0005,factura agua,salida,gasto,Servicios,1,2026-06-15,2026-06-15,270000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,mercado barrio,salida,gasto,Alimentación,1,2026-06-16,2026-06-16,225000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,spotify,salida,gasto,Ocio,2,2026-06-19,2026-06-26,106500.0,False,variable,fijo,2,7.0,0.0,semanal,100.0,posible_recurrencia,fijo,alta
PERF_0005,combustible,salida,gasto,Transporte,2,2026-06-22,2026-06-27,153000.0,False,variable,fijo,2,5.0,0.0,semanal,100.0,posible_recurrencia,fijo,alta
PERF_0005,administracion conjunto,salida,gasto,Vivienda,1,2026-06-26,2026-06-26,194000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0005,reverso compra tarjeta,entrada,devolucion,Devoluciones y reembolsos,1,2026-06-30,2026-06-30,120000.0,False,variable,fijo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,repuesto transporte,salida,gasto,Transporte,1,2026-04-02,2026-04-02,257000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,pago arriendo,salida,gasto,Vivienda,3,2026-04-03,2026-06-03,2186000.0,True,fijo,apoyo,3,30.5,2.5,mensual,100.0,regularidad_observada,fijo,media
PERF_0006,sastreria,salida,gasto,Vestimenta,1,2026-04-03,2026-04-03,76000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,spotify,salida,gasto,Ocio,1,2026-04-04,2026-04-04,94000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,apoyo mensual,entrada,apoyo_recibido,Apoyos recibidos,3,2026-04-05,2026-06-05,500000.0,True,fijo,apoyo,3,30.5,0.5,mensual,100.0,regularidad_observada,fijo,media
PERF_0006,libro digital,salida,gasto,Educación,2,2026-04-06,2026-05-12,153000.0,True,fijo,apoyo,2,36.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0006,estacion servicio,salida,gasto,Transporte,1,2026-04-06,2026-04-06,230000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,capacitacion,salida,gasto,Educación,1,2026-04-06,2026-04-06,107000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,datos moviles reparto,salida,gasto,Inversión productiva,2,2026-04-06,2026-04-07,517500.0,False,variable,apoyo,2,1.0,0.0,diaria,100.0,posible_recurrencia,fijo,alta
PERF_0006,examen medico,salida,gasto,Salud,1,2026-04-10,2026-04-10,345000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,juego digital,salida,gasto,Ocio,1,2026-04-10,2026-04-10,195000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,supermercado,salida,gasto,Alimentación,3,2026-04-11,2026-06-09,590000.0,True,fijo,apoyo,3,29.5,3.5,mensual,100.0,regularidad_observada,fijo,media
PERF_0006,factura internet,salida,gasto,Servicios,4,2026-04-12,2026-06-15,396500.0,True,fijo,apoyo,4,22.0,12.0,irregular,33.33,sin_regularidad_suficiente,variable,media
PERF_0006,factura energia,salida,gasto,Servicios,3,2026-04-12,2026-06-08,544000.0,True,fijo,apoyo,3,28.5,9.5,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0006,plan celular,salida,gasto,Servicios,2,2026-04-12,2026-05-20,373500.0,True,fijo,apoyo,2,38.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0006,hotel turismo,salida,gasto,Ocio,2,2026-04-12,2026-06-14,309500.0,True,fijo,apoyo,2,63.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0006,curso en linea,salida,gasto,Educación,2,2026-04-17,2026-05-08,204500.0,True,fijo,apoyo,2,21.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0006,accesorio gamer,salida,gasto,Ocio,1,2026-04-18,2026-04-18,200000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,almacen moda,salida,gasto,Vestimenta,2,2026-04-18,2026-06-30,182000.0,True,fijo,apoyo,2,73.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0006,compra inventario,salida,gasto,Inversión productiva,2,2026-04-22,2026-05-14,716000.0,True,fijo,apoyo,2,22.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0006,taller vehiculo,salida,gasto,Transporte,1,2026-04-25,2026-04-25,163000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,mantenimiento moto,salida,gasto,Inversión productiva,1,2026-04-25,2026-04-25,275000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,recarga transporte,salida,gasto,Transporte,3,2026-04-29,2026-06-29,332000.0,True,fijo,apoyo,3,30.5,14.5,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0006,pago intereses,salida,pago_deuda,Deuda y financiación,4,2026-04-29,2026-06-08,493000.0,True,fijo,apoyo,4,10.0,3.0,irregular,33.33,sin_regularidad_suficiente,variable,media
PERF_0006,uniforme trabajo,salida,gasto,Vestimenta,2,2026-05-01,2026-05-27,447500.0,False,variable,apoyo,2,26.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0006,matricula curso,salida,gasto,Educación,1,2026-05-01,2026-05-01,557000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,donacion,salida,transferencia_apoyo,Transferencias y apoyo,1,2026-05-03,2026-05-03,413000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,libreria,salida,gasto,Educación,1,2026-05-06,2026-05-06,369000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,plataforma streaming,salida,gasto,Ocio,1,2026-05-13,2026-05-13,177000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,herramienta educativa,salida,gasto,Educación,4,2026-05-20,2026-06-28,168500.0,True,fijo,apoyo,4,8.0,7.0,irregular,33.33,sin_regularidad_suficiente,variable,media
PERF_0006,plataforma videojuegos,salida,gasto,Ocio,2,2026-05-27,2026-06-26,240000.0,True,fijo,apoyo,2,30.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0006,desembolso credito banco,entrada,financiacion_recibida,Deuda y financiación recibida,2,2026-05-30,2026-06-28,680000.0,True,fijo,apoyo,2,29.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0006,viaje movilidad,salida,gasto,Transporte,1,2026-06-01,2026-06-01,360000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,pago institucion,salida,gasto,Educación,1,2026-06-05,2026-06-05,379000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,medicamentos,salida,gasto,Salud,1,2026-06-07,2026-06-07,358000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,factura agua,salida,gasto,Servicios,1,2026-06-15,2026-06-15,397000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,factura gas,salida,gasto,Servicios,1,2026-06-15,2026-06-15,544000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,consulta medica,salida,gasto,Salud,1,2026-06-16,2026-06-16,357000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,tienda instrumentos,salida,gasto,Ocio,1,2026-06-19,2026-06-19,289000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,bus urbano,salida,gasto,Transporte,1,2026-06-20,2026-06-20,754000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0006,seguro salud,salida,gasto,Salud,1,2026-06-28,2026-06-28,478000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0007,pedido restaurante,salida,gasto,Alimentación,1,2026-04-01,2026-04-01,116000.0,False,variable,apoyo,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
