ventana_id,perfil_id,fecha_corte,periodo_desde,periodo_hasta,estado_esperado,estado_modelo,estado_calculo_modelo,confianza_pct,nivel_incertidumbre_modelo,particion,prob_acumulacion_estable_pct,prob_equilibrio_sostenible_pct,prob_variable_resiliente_pct,prob_deterioro_reciente_pct,prob_fragilidad_sostenida_pct,prob_situacion_critica_pct,prob_uso_planificado_reserva_pct
VEN_0188_2,PERF_0188,2026-05-31,2026-04-01,2026-05-31,fragilidad_sostenida,fragilidad_sostenida,calculado,99.67,baja,validation,0.0,0.04,0.12,0.0,99.67,0.17,0.0
VEN_0188_3,PERF_0188,2026-06-30,2026-04-01,2026-06-30,fragilidad_sostenida,fragilidad_sostenida,calculado,99.66,baja,validation,0.0,0.0,0.0,0.0,99.66,0.34,0.0
VEN_0189_1,PERF_0189,2026-04-30,2026-04-01,2026-04-30,fragilidad_sostenida,fragilidad_sostenida,calculado,98.66,baja,validation,0.0,0.0,0.0,0.9,98.66,0.44,0.0
VEN_0189_2,PERF_0189,2026-05-31,2026-04-01,2026-05-31,situacion_critica,situacion_critica,calculado,97.0,baja,validation,0.0,0.0,0.0,0.0,3.0,97.0,0.0
VEN_0189_3,PERF_0189,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,calculado,100.0,baja,validation,0.0,0.0,0.0,0.0,0.0,100.0,0.0
VEN_0190_1,PERF_0190,2026-04-30,2026-04-01,2026-04-30,acumulacion_estable,acumulacion_estable,calculado,97.81,baja,train,97.81,1.1,1.08,0.0,0.0,0.0,0.0
VEN_0190_2,PERF_0190,2026-05-31,2026-04-01,2026-05-31,acumulacion_estable,acumulacion_estable,calculado,97.98,baja,train,97.98,1.75,0.27,0.0,0.0,0.0,0.0
VEN_0190_3,PERF_0190,2026-06-30,2026-04-01,2026-06-30,acumulacion_estable,acumulacion_estable,calculado,98.71,baja,train,98.71,0.51,0.77,0.0,0.0,0.0,0.0
VEN_0191_1,PERF_0191,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,94.42,baja,validation,1.48,94.42,2.7,0.97,0.0,0.0,0.44
VEN_0191_2,PERF_0191,2026-05-31,2026-04-01,2026-05-31,equilibrio_sostenible,equilibrio_sostenible,calculado,95.74,baja,validation,1.71,95.74,2.0,0.55,0.0,0.0,0.0
VEN_0191_3,PERF_0191,2026-06-30,2026-04-01,2026-06-30,equilibrio_sostenible,equilibrio_sostenible,calculado,96.2,baja,validation,0.99,96.2,1.4,1.42,0.0,0.0,0.0
VEN_0192_1,PERF_0192,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,96.77,baja,train,1.36,96.77,0.62,1.13,0.0,0.0,0.13
VEN_0192_2,PERF_0192,2026-05-31,2026-04-01,2026-05-31,variable_resiliente,variable_resiliente,calculado,79.74,baja,train,0.12,0.87,79.74,16.15,0.35,0.0,2.76
VEN_0192_3,PERF_0192,2026-06-30,2026-04-01,2026-06-30,variable_resiliente,variable_resiliente,calculado,74.66,media,train,0.0,0.66,74.66,13.3,0.66,0.0,10.72
VEN_0193_1,PERF_0193,2026-04-30,2026-04-01,2026-04-30,acumulacion_estable,acumulacion_estable,calculado,97.58,baja,train,97.58,0.67,1.75,0.0,0.0,0.0,0.0
VEN_0193_2,PERF_0193,2026-05-31,2026-04-01,2026-05-31,uso_planificado_reserva,uso_planificado_reserva,calculado,98.77,baja,train,0.0,0.0,0.99,0.24,0.0,0.0,98.77
VEN_0193_3,PERF_0193,2026-06-30,2026-04-01,2026-06-30,uso_planificado_reserva,uso_planificado_reserva,calculado,97.36,baja,train,0.0,0.11,2.42,0.1,0.0,0.0,97.36
VEN_0194_1,PERF_0194,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,97.36,baja,validation,1.45,97.36,0.9,0.29,0.0,0.0,0.0
VEN_0194_2,PERF_0194,2026-05-31,2026-04-01,2026-05-31,equilibrio_sostenible,equilibrio_sostenible,calculado,98.37,baja,validation,0.07,98.37,0.5,1.06,0.0,0.0,0.0
VEN_0194_3,PERF_0194,2026-06-30,2026-04-01,2026-06-30,deterioro_reciente,deterioro_reciente,calculado,92.59,baja,validation,0.06,0.92,6.04,92.59,0.0,0.0,0.39
VEN_0195_1,PERF_0195,2026-04-30,2026-04-01,2026-04-30,deterioro_reciente,deterioro_reciente,calculado,97.58,baja,validation,0.0,0.32,0.59,97.58,1.45,0.0,0.06
VEN_0195_2,PERF_0195,2026-05-31,2026-04-01,2026-05-31,fragilidad_sostenida,fragilidad_sostenida,calculado,99.68,baja,validation,0.0,0.04,0.15,0.0,99.68,0.13,0.0
VEN_0195_3,PERF_0195,2026-06-30,2026-04-01,2026-06-30,fragilidad_sostenida,fragilidad_sostenida,calculado,99.59,baja,validation,0.0,0.0,0.0,0.0,99.59,0.41,0.0
VEN_0196_1,PERF_0196,2026-04-30,2026-04-01,2026-04-30,fragilidad_sostenida,fragilidad_sostenida,calculado,84.23,baja,validation,0.0,0.31,0.28,9.51,84.23,5.66,0.0
VEN_0196_2,PERF_0196,2026-05-31,2026-04-01,2026-05-31,situacion_critica,situacion_critica,calculado,89.14,baja,validation,0.0,0.22,0.0,0.46,10.18,89.14,0.0
VEN_0196_3,PERF_0196,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,calculado,100.0,baja,validation,0.0,0.0,0.0,0.0,0.0,100.0,0.0
VEN_0197_1,PERF_0197,2026-04-30,2026-04-01,2026-04-30,acumulacion_estable,acumulacion_estable,calculado,95.64,baja,validation,95.64,3.96,0.4,0.0,0.0,0.0,0.0
VEN_0197_2,PERF_0197,2026-05-31,2026-04-01,2026-05-31,acumulacion_estable,acumulacion_estable,calculado,93.97,baja,validation,93.97,0.54,5.49,0.0,0.0,0.0,0.0
VEN_0197_3,PERF_0197,2026-06-30,2026-04-01,2026-06-30,acumulacion_estable,acumulacion_estable,calculado,96.71,baja,validation,96.71,0.8,2.49,0.0,0.0,0.0,0.0
VEN_0198_1,PERF_0198,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,83.81,baja,train,1.1,83.81,1.53,12.86,0.51,0.0,0.2
VEN_0198_2,PERF_0198,2026-05-31,2026-04-01,2026-05-31,equilibrio_sostenible,equilibrio_sostenible,calculado,83.88,baja,train,0.36,83.88,5.57,9.53,0.07,0.0,0.58
VEN_0198_3,PERF_0198,2026-06-30,2026-04-01,2026-06-30,equilibrio_sostenible,equilibrio_sostenible,calculado,97.67,baja,train,0.14,97.67,1.66,0.52,0.0,0.0,0.0
VEN_0199_1,PERF_0199,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,95.2,baja,validation,3.7,95.2,0.69,0.32,0.0,0.0,0.09
VEN_0199_2,PERF_0199,2026-05-31,2026-04-01,2026-05-31,variable_resiliente,variable_resiliente,calculado,92.75,baja,validation,5.87,0.32,92.75,1.05,0.0,0.0,0.0
VEN_0199_3,PERF_0199,2026-06-30,2026-04-01,2026-06-30,variable_resiliente,variable_resiliente,calculado,91.46,baja,validation,7.78,0.24,91.46,0.52,0.0,0.0,0.0
VEN_0200_1,PERF_0200,2026-04-30,2026-04-01,2026-04-30,acumulacion_estable,acumulacion_estable,calculado,93.85,baja,train,93.85,4.68,1.47,0.0,0.0,0.0,0.0
VEN_0200_2,PERF_0200,2026-05-31,2026-04-01,2026-05-31,uso_planificado_reserva,uso_planificado_reserva,calculado,95.27,baja,train,0.0,0.37,2.98,1.2,0.18,0.0,95.27
VEN_0200_3,PERF_0200,2026-06-30,2026-04-01,2026-06-30,uso_planificado_reserva,uso_planificado_reserva,calculado,99.23,baja,train,0.0,0.0,0.06,0.43,0.27,0.0,99.23
